Player,KP,PrgP,Cmp_percent_Total,Pos,xA_Expected,Final_Third,PPA,xAG,Succ_Take,PrgC_Carries,CPA_Carries,Final_Third_Carries,PrgR_Receiving,Rec_Receiving,TklW_Tackles,Int,Min_Playing.Time,SCA90_SCA,PassLive_GCA,GCA90_GCA,Sh_per_90_Standard,SoT_per_90_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,Recov,TB_Pass,Att,xG_per90,npXG_per90,Sh_per90,SoT_per90,SCA_per90,GCA_per90,PassLive_SCA_per90,TB_per90,KP_per90,PrgP_per90,PPA_per90,F3P_per90,Succ_Take_per90,PrgC_per90,CPA_per90,F3C_per90,TklW_per90,Recov_per90,PrgR_per90,Rec_per90,xA_per90,xAG_per90,Cluster,Style
Rafael Leão,58,93,74.2,FW,6.2,37,51,8.4,59,123,67,71,262,940,10,6,2323.0,4.38,10,0.62,2.56,1.12,7.6,7.6,0.4,66,10,849,0.29444683598794663,0.29444683598794663,2.56,1.12,4.38,0.62,0.38743004735256137,0.38743004735256137,2.247094274644856,3.6030994403788204,1.9758932414980628,1.4334911752044768,2.285837279380112,4.765389582436505,2.5957813172621607,2.7507533362031853,0.38743004735256137,2.5570383125269047,10.150667240637107,36.418424451140766,0.24020662935858803,0.3254412397761515,2,Elite Creator
Álvaro Morata,7,26,75.4,"FW,MF",0.3,15,3,0.8,6,18,7,13,63,292,10,5,1099.0,1.72,2,0.25,2.21,0.82,3.9,3.9,1.1,31,3,268,0.31938125568698816,0.31938125568698816,2.21,0.82,1.72,0.25,0.1637852593266606,0.2456778889899909,0.5732484076433121,2.129208371246588,0.2456778889899909,1.2283894449499544,0.4913557779799818,1.4740673339399455,0.5732484076433121,1.064604185623294,0.818926296633303,2.5386715195632394,5.159235668789809,23.912647861692445,0.02456778889899909,0.06551410373066424,8,Peripheral Forward
Yunus Musah,23,84,87.2,"MF,FW",1.5,60,17,1.8,21,51,12,44,74,671,19,7,1571.0,2.58,4,0.23,1.26,0.29,1.9,1.9,-1.9,60,3,724,0.1088478676002546,0.1088478676002546,1.26,0.29,2.58,0.23,0.22915340547422022,0.1718650541056652,1.3176320814767664,4.812221514958625,0.973901973265436,3.4373010821133034,1.2030553787396563,2.921705919796308,0.6874602164226608,2.520687460216423,1.088478676002546,3.4373010821133034,4.239338001273074,38.440483768300446,0.0859325270528326,0.10311903246339911,6,Pressing Forward
Christian Pulisic,69,105,76.5,"FW,MF",6.3,56,35,6.4,39,121,37,75,191,985,29,5,2478.0,4.54,6,0.51,1.92,0.73,12.0,8.9,-1.0,94,15,1078,0.4358353510895884,0.3232445520581114,1.92,0.73,4.54,0.51,0.2179176755447942,0.5447941888619855,2.506053268765133,3.813559322033898,1.271186440677966,2.0338983050847457,1.4164648910411624,4.394673123486683,1.3438256658595642,2.7239709443099276,1.053268765133172,3.414043583535109,6.937046004842615,35.77481840193705,0.22881355932203387,0.2324455205811138,5,Dribbling Playmaker
Riccardo Sottil,3,3,74.5,"FW,MF",0.5,2,3,0.3,1,11,3,5,14,45,1,0,833.0,3.6,0,0.0,1.46,0.0,0.2,0.2,-0.2,5,0,55,0.021608643457382955,0.021608643457382955,1.46,0.0,3.6,0.0,0.0,0.0,0.3241296518607443,0.3241296518607443,0.3241296518607443,0.2160864345738295,0.10804321728691475,1.1884753901560625,0.3241296518607443,0.5402160864345739,0.10804321728691475,0.5402160864345739,1.5126050420168067,4.861944777911164,0.054021608643457376,0.03241296518607443,8,Peripheral Forward
Maghnes Akliouche,49,173,81.3,"FW,MF",7.8,90,64,7.3,50,127,47,98,226,1149,31,15,2406.0,4.45,17,0.71,2.28,0.64,9.2,8.4,-4.2,131,8,1216,0.34413965087281795,0.314214463840399,2.28,0.64,4.45,0.71,0.6359102244389028,0.29925187032418954,1.832917705735661,6.471321695760598,2.3940149625935163,3.3665835411471323,1.8703241895261846,4.750623441396509,1.7581047381546133,3.665835411471322,1.1596009975062345,4.9002493765586035,8.453865336658355,42.98004987531172,0.29177057356608477,0.2730673316708229,7,Ball-Dominant Star
Folarin Balogun,6,9,68.0,FW,1.2,5,1,0.9,4,21,12,12,73,178,1,1,615.0,2.78,0,0.29,4.54,1.46,4.8,4.8,-0.8,15,0,125,0.7024390243902439,0.7024390243902439,4.54,1.46,2.78,0.29,0.0,0.0,0.8780487804878049,1.3170731707317074,0.14634146341463414,0.7317073170731708,0.5853658536585366,3.073170731707317,1.7560975609756098,1.7560975609756098,0.14634146341463414,2.1951219512195124,10.682926829268293,26.048780487804876,0.17560975609756097,0.13170731707317074,0,Support Forward
Eliesse Ben Seghir,33,122,79.3,"MF,FW",4.6,71,45,5.2,35,85,25,83,170,988,22,13,1750.0,3.96,4,0.36,2.98,0.98,5.5,4.1,0.5,86,14,951,0.28285714285714286,0.21085714285714283,2.98,0.98,3.96,0.36,0.20571428571428574,0.72,1.697142857142857,6.274285714285714,2.314285714285714,3.6514285714285712,1.8,4.371428571428571,1.2857142857142856,4.268571428571429,1.1314285714285715,4.422857142857143,8.742857142857142,50.81142857142858,0.23657142857142857,0.26742857142857146,7,Ball-Dominant Star
Mika Biereth,22,24,61.8,FW,3.2,11,16,4.5,1,14,5,8,110,286,5,4,1228.0,2.78,3,0.29,2.93,1.61,11.3,9.7,1.7,23,2,241,0.8281758957654723,0.7109120521172637,2.93,1.61,2.78,0.29,0.21986970684039087,0.1465798045602606,1.6123778501628665,1.758957654723127,1.1726384364820848,0.8061889250814332,0.0732899022801303,1.0260586319218241,0.36644951140065146,0.5863192182410424,0.36644951140065146,1.6856677524429968,8.061889250814332,20.960912052117262,0.23452768729641696,0.3298045602605863,1,All-Around Attacker
Breel Embolo,32,55,69.2,"FW,MF",3.6,22,23,5.6,14,22,12,15,140,499,17,3,1841.0,2.64,6,0.49,2.49,0.88,10.8,10.8,-4.8,58,8,432,0.527973927213471,0.527973927213471,2.49,0.88,2.64,0.49,0.2933188484519283,0.3910917979359044,1.5643671917436175,2.6887561108093427,1.1243889190657252,1.075502444323737,0.6844106463878327,1.075502444323737,0.5866376969038566,0.7332971211298207,0.8310700706137969,2.835415535035307,6.844106463878327,24.39435089625204,0.17599130907115698,0.2737642585551331,4,Secondary Creator
Aleksandr Golovin,24,112,77.1,"MF,FW",3.2,77,31,2.4,22,39,9,36,72,563,24,12,1153.0,3.74,1,0.08,1.87,0.7,2.3,2.3,0.7,101,9,678,0.1795316565481353,0.1795316565481353,1.87,0.7,3.74,0.08,0.07805724197745013,0.7025151777970512,1.873373807458803,8.742411101474415,2.419774501300954,6.010407632263661,1.717259323503903,3.044232437120555,0.7025151777970512,2.8100607111882048,1.873373807458803,7.883781439722464,5.6201214223764095,43.94622723330442,0.24978317432784042,0.18733738074588033,5,Dribbling Playmaker
George Ilenikhena,9,10,71.9,FW,0.5,3,3,1.4,3,8,5,5,58,163,2,2,717.0,2.14,2,0.38,2.64,1.13,5.1,5.1,-2.1,10,1,121,0.6401673640167364,0.6401673640167364,2.64,1.13,2.14,0.38,0.2510460251046025,0.12552301255230125,1.1297071129707112,1.2552301255230125,0.37656903765690375,0.37656903765690375,0.37656903765690375,1.00418410041841,0.6276150627615062,0.6276150627615062,0.2510460251046025,1.2552301255230125,7.280334728033473,20.460251046025107,0.06276150627615062,0.17573221757322174,0,Support Forward
Takumi Minamino,40,114,70.7,"MF,FW",4.8,66,33,6.6,12,51,27,28,193,709,19,10,2231.0,3.23,5,0.28,2.3,0.81,8.9,8.9,-2.9,88,15,736,0.35903182429403857,0.35903182429403857,2.3,0.81,3.23,0.28,0.20170327207530256,0.6051098162259076,1.6136261766024205,4.598834603316898,1.331241595696997,2.662483191393994,0.4840878529807261,2.057373375168086,1.0891976692066339,1.1295383236216943,0.7664724338861497,3.549977588525325,7.785746302106679,28.601523980277904,0.19363514119229044,0.26624831913939934,5,Dribbling Playmaker
Tanguy Coulibaly,18,20,78.5,"FW,MF",1.0,8,5,1.3,29,48,20,26,97,370,24,11,1485.0,2.9,1,0.19,1.82,0.79,3.5,3.5,-0.5,70,2,372,0.2121212121212121,0.2121212121212121,1.82,0.79,2.9,0.19,0.06060606060606061,0.12121212121212122,1.0909090909090908,1.2121212121212122,0.30303030303030304,0.48484848484848486,1.7575757575757573,2.909090909090909,1.2121212121212122,1.5757575757575757,1.4545454545454546,4.242424242424242,5.878787878787879,22.424242424242426,0.06060606060606061,0.0787878787878788,6,Pressing Forward
Andy Delort,7,6,49.1,FW,0.5,5,2,0.9,3,4,2,2,20,130,3,0,607.0,2.09,1,0.17,2.52,0.89,1.3,1.3,-1.3,9,0,110,0.1927512355848435,0.1927512355848435,2.52,0.89,2.09,0.17,0.14827018121911037,0.0,1.0378912685337727,0.8896210873146622,0.29654036243822074,0.7413509060955519,0.4448105436573311,0.5930807248764415,0.29654036243822074,0.29654036243822074,0.4448105436573311,1.3344316309719935,2.9654036243822075,19.27512355848435,0.07413509060955518,0.13344316309719934,8,Peripheral Forward
Khalil Fayad,7,50,82.9,"MF,FW",0.6,35,5,0.3,17,25,7,15,42,426,16,10,1028.0,1.66,1,0.09,1.49,0.26,1.3,1.3,-1.3,74,2,514,0.11381322957198445,0.11381322957198445,1.49,0.26,1.66,0.09,0.08754863813229571,0.17509727626459143,0.6128404669260701,4.377431906614786,0.4377431906614786,3.06420233463035,1.4883268482490273,2.188715953307393,0.6128404669260701,1.3132295719844358,1.4007782101167314,6.4785992217898825,3.6770428015564205,37.295719844357976,0.05252918287937743,0.026264591439688716,6,Pressing Forward
Wahbi Khazri,18,33,68.0,"FW,MF",1.8,27,8,2.2,7,24,10,13,53,306,18,5,1118.0,3.27,1,0.17,2.9,0.48,2.3,2.3,-1.3,44,3,337,0.1851520572450805,0.1851520572450805,2.9,0.48,3.27,0.17,0.08050089445438283,0.24150268336314845,1.449016100178891,2.6565295169946332,0.6440071556350626,2.173524150268336,0.5635062611806798,1.9320214669051876,0.8050089445438282,1.0465116279069768,1.449016100178891,3.5420393559928445,4.26654740608229,24.633273703041148,0.1449016100178891,0.17710196779964224,4,Secondary Creator
Arnaud Nordin,15,23,69.9,FW,1.1,6,12,0.9,23,51,22,21,111,359,15,5,1166.0,2.32,3,0.23,2.01,0.85,4.1,2.5,-0.1,47,3,332,0.3164665523156089,0.19296740994854203,2.01,0.85,2.32,0.23,0.23156089193825044,0.23156089193825044,1.1578044596912522,1.7753001715265866,0.9262435677530018,0.4631217838765009,1.7753001715265866,3.9365351629502574,1.6981132075471697,1.6209262435677532,1.1578044596912522,3.62778730703259,8.567753001715266,27.71012006861063,0.0849056603773585,0.06946826758147513,3,Link Play Forward
Keita Baldé,4,35,89.2,FW,0.4,19,8,0.2,5,19,2,15,29,255,1,2,638.0,2.97,0,0.0,1.97,0.71,1.1,1.1,0.9,12,0,223,0.15517241379310345,0.15517241379310345,1.97,0.71,2.97,0.0,0.0,0.0,0.5642633228840125,4.93730407523511,1.128526645768025,2.6802507836990594,0.7053291536050156,2.6802507836990594,0.28213166144200624,2.115987460815047,0.14106583072100312,1.6927899686520378,4.090909090909091,35.971786833855795,0.05642633228840126,0.02821316614420063,4,Secondary Creator
Gianluca Caprari,30,81,79.1,"MF,FW",2.1,39,21,2.4,10,43,12,37,104,686,11,8,1651.0,3.43,5,0.27,1.53,0.49,4.2,2.6,-1.2,57,8,732,0.22895215021199275,0.14173228346456693,1.53,0.49,3.43,0.27,0.27256208358570566,0.436099333737129,1.6353725015142337,4.415505754088431,1.1447607510599638,2.1259842519685037,0.5451241671714113,2.3440339188370682,0.6541490006056936,2.0169594185342214,0.5996365838885523,3.1072077528770445,5.669291338582677,37.395517867958816,0.11447607510599637,0.1308298001211387,5,Dribbling Playmaker
Daniel Maldini,12,34,68.3,"MF,FW",1.1,14,8,0.9,30,41,10,31,66,426,6,4,1306.0,2.75,3,0.34,2.69,0.9,4.8,4.8,-1.8,52,1,382,0.33078101071975496,0.33078101071975496,2.69,0.9,2.75,0.34,0.20673813169984687,0.06891271056661562,0.8269525267993875,2.343032159264931,0.5513016845329249,0.9647779479326186,2.0673813169984685,2.8254211332312402,0.6891271056661562,2.1362940275650844,0.41347626339969373,3.583460949464012,4.548238897396631,29.356814701378255,0.07580398162327719,0.06202143950995406,4,Secondary Creator
Dany Mota,22,47,72.4,"FW,MF",1.7,27,19,1.8,13,53,12,29,139,605,3,9,2104.0,2.35,3,0.13,1.8,0.47,5.1,5.1,-0.1,61,4,569,0.21815589353612164,0.21815589353612164,1.8,0.47,2.35,0.13,0.12832699619771865,0.17110266159695817,0.9410646387832698,2.0104562737642584,0.8127376425855513,1.1549429657794676,0.5560836501901141,2.267110266159696,0.5133079847908746,1.2404942965779469,0.12832699619771865,2.609315589353612,5.945817490494296,25.879277566539923,0.07271863117870722,0.07699619771863118,4,Secondary Creator
Matthis Abline,27,48,65.2,FW,3.4,23,15,3.8,35,75,42,42,169,689,5,4,2768.0,1.98,6,0.29,2.37,0.85,8.5,7.7,0.5,83,3,538,0.2763728323699422,0.25036127167630057,2.37,0.85,1.98,0.29,0.1950867052023121,0.09754335260115606,0.8778901734104047,1.5606936416184969,0.4877167630057803,0.7478323699421965,1.1380057803468209,2.4385838150289016,1.365606936416185,1.365606936416185,0.16257225433526012,2.6986994219653178,5.494942196531792,22.402456647398843,0.11054913294797689,0.12355491329479769,4,Secondary Creator
Mostafa Mohamed,6,20,64.8,FW,0.4,16,6,0.4,12,11,2,15,50,285,9,10,1252.0,1.22,0,0.14,3.09,1.15,5.5,5.5,-0.5,50,2,247,0.3953674121405751,0.3953674121405751,3.09,1.15,1.22,0.14,0.0,0.1437699680511182,0.43130990415335463,1.4376996805111821,0.43130990415335463,1.1501597444089455,0.8626198083067093,0.7907348242811502,0.1437699680511182,1.0782747603833864,0.646964856230032,3.594249201277955,3.594249201277955,20.487220447284344,0.028753993610223644,0.028753993610223644,0,Support Forward
Moses Simon,56,59,62.0,"FW,MF",5.7,27,41,6.7,65,147,60,81,222,778,14,12,2609.0,3.73,9,0.52,1.38,0.45,5.8,2.7,2.2,118,5,815,0.2000766577232656,0.0931391337677271,1.38,0.45,3.73,0.52,0.31046377922575696,0.17247987734764278,1.931774626293599,2.035262552702185,1.4143349942506707,0.931391337677271,2.2422384055193563,5.070908394020697,2.0697585281717132,2.794174013031813,0.48294365657339977,4.07052510540437,7.6581065542353395,26.837868915293217,0.19662706017631276,0.23112303564584133,3,Link Play Forward
Sorba Thomas,36,34,65.5,"FW,MF",3.0,27,24,3.7,9,41,7,29,93,427,6,9,1321.0,3.68,6,0.41,0.61,0.07,1.5,1.5,-0.5,66,0,550,0.10219530658591976,0.10219530658591976,0.61,0.07,3.68,0.41,0.408781226343679,0.0,2.4526873580620743,2.316426949280848,1.635124905374716,1.8395155185465555,0.6131718395155186,2.79333838001514,0.4769114307342922,1.975775927327782,0.408781226343679,4.496593489780469,6.336109008327026,29.091597274791823,0.2043906131718395,0.25208175624526874,5,Dribbling Playmaker
Walid Cheddira,1,1,66.7,FW,0.0,1,0,0.0,0,0,0,0,1,2,0,0,640.0,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.140625,0.140625,0.0,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.28125,0.0,0.0,8,Peripheral Forward
Michael Folorunsho,0,0,71.4,"FW,MF",0.0,0,0,0.0,0,0,0,0,2,13,2,1,650.0,0.0,0,0.0,2.57,0.0,0.1,0.1,-0.1,2,0,14,0.013846153846153847,0.013846153846153847,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.27692307692307694,0.27692307692307694,1.8,0.0,0.0,8,Peripheral Forward
Romelu Lukaku,35,36,71.0,FW,2.6,15,11,4.0,6,31,23,13,219,589,2,1,2843.0,2.4,15,0.51,1.9,0.63,13.0,9.8,1.0,34,6,497,0.41153710868800564,0.31023566654941964,1.9,0.63,2.4,0.51,0.47485051002462186,0.18994020400984876,1.1079845233907843,1.1396412240590925,0.34822370735138936,0.47485051002462186,0.18994020400984876,0.9813577207175519,0.7281041153710869,0.41153710868800564,0.06331340133661625,1.0763278227224762,6.932817446359479,18.645796693633486,0.08230742173760112,0.1266268026732325,0,Support Forward
Pasquale Mazzocchi,5,23,80.3,"DF,FW",0.6,6,8,0.4,10,20,2,13,43,228,7,5,702.0,2.3,0,0.0,0.38,0.13,0.3,0.3,-0.3,31,2,304,0.038461538461538464,0.038461538461538464,0.38,0.13,2.3,0.0,0.0,0.25641025641025644,0.6410256410256411,2.9487179487179485,1.0256410256410258,0.7692307692307693,1.2820512820512822,2.5641025641025643,0.25641025641025644,1.6666666666666665,0.8974358974358975,3.974358974358974,5.512820512820513,29.230769230769234,0.07692307692307693,0.05128205128205129,6,Pressing Forward
David Neres,26,32,75.7,FW,3.2,23,21,3.5,33,73,30,37,143,513,11,7,1283.0,4.14,5,0.63,2.03,0.49,2.7,2.7,-0.7,52,3,555,0.18939984411535465,0.18939984411535465,2.03,0.49,4.14,0.63,0.35074045206547155,0.21044427123928294,1.8238503507404522,2.2447388932190178,1.4731098986749804,1.613406079501169,2.314886983632112,5.120810600155885,2.1044427123928293,2.5954793452844895,0.7716289945440374,3.6477007014809044,10.031176929072487,35.985970381917376,0.2244738893219018,0.24551831644583008,2,Elite Creator
Matteo Politano,56,129,69.2,"FW,MF",5.2,65,55,4.8,32,135,38,57,278,1137,15,13,2804.0,3.37,8,0.32,1.8,0.45,3.1,3.1,-0.1,95,1,1261,0.09950071326676177,0.09950071326676177,1.8,0.45,3.37,0.32,0.25677603423680456,0.03209700427960057,1.7974322396576319,4.140513552068474,1.7653352353780312,2.086305278174037,1.0271041369472182,4.333095577746077,1.2196861626248217,1.8295292439372324,0.4814550641940086,3.0492154065620545,8.922967189728958,36.49429386590585,0.16690442225392296,0.15406562054208273,3,Link Play Forward
Giacomo Raspadori,28,42,68.3,"FW,MF",2.2,27,7,2.4,9,18,5,6,57,343,9,3,1103.0,4.16,2,0.33,3.43,1.14,4.0,4.0,2.0,43,2,410,0.3263825929283771,0.3263825929283771,3.43,1.14,4.16,0.33,0.16319129646418856,0.16319129646418856,2.28467815049864,3.42701722574796,0.57116953762466,2.203082502266546,0.7343608340888486,1.4687216681776971,0.40797824116047143,0.48957388939256574,0.7343608340888486,3.508612873980055,4.650951949229375,27.98730734360834,0.17951042611060744,0.1958295557570263,1,All-Around Attacker
Leonardo Spinazzola,26,88,79.3,"DF,FW",3.4,62,34,3.5,28,83,24,64,81,679,10,9,1517.0,2.79,3,0.18,0.71,0.24,0.8,0.8,0.2,62,3,895,0.047462096242584045,0.047462096242584045,0.71,0.24,2.79,0.18,0.17798286090969018,0.17798286090969018,1.5425181278839817,5.2208305866842455,2.017139090309822,3.6783124588002636,1.6611733684904417,4.924192485168095,1.4238628872775214,3.7969676994067236,0.5932762030323006,3.6783124588002636,4.805537244561635,40.283454185893206,0.20171390903098219,0.20764667106130522,5,Dribbling Playmaker
Alessio Zerbin,0,0,,"FW,DF",0.0,0,0,0.0,21,53,20,26,70,401,28,15,1518.0,2.49,1,0.12,0.95,0.36,1.9,1.9,-0.9,69,1,612,0.1126482213438735,0.1126482213438735,0.95,0.36,2.49,0.12,0.05928853754940712,0.05928853754940712,0.0,0.0,0.0,0.0,1.2450592885375493,3.1422924901185767,1.1857707509881423,1.541501976284585,1.6600790513833992,4.090909090909091,4.150197628458498,23.774703557312254,0.0,0.0,6,Pressing Forward
Harvey Barnes,26,83,78.1,FW,4.6,25,41,4.0,24,93,47,48,192,647,9,6,1755.0,3.27,6,0.46,3.23,1.03,7.2,7.2,1.8,55,5,607,0.36923076923076925,0.36923076923076925,3.23,1.03,3.27,0.46,0.3076923076923077,0.25641025641025644,1.3333333333333335,4.256410256410256,2.1025641025641026,1.2820512820512822,1.2307692307692308,4.769230769230769,2.41025641025641,2.4615384615384617,0.46153846153846156,2.8205128205128207,9.846153846153847,33.179487179487175,0.2358974358974359,0.20512820512820512,2,Elite Creator
Anthony Gordon,51,98,73.3,"FW,MF",5.1,65,55,5.0,38,121,56,62,214,924,18,7,2434.0,3.74,9,0.44,2.11,0.59,8.0,6.5,-2.0,97,9,982,0.29580936729663104,0.24034511092851277,2.11,0.59,3.74,0.44,0.33278553820870993,0.33278553820870993,1.8857847165160229,3.623664749383731,2.0336894001643384,2.4034511092851276,1.4050944946589976,4.474116680361545,2.0706655710764177,2.2925225965488907,0.6655710764174199,3.5866885784716516,7.9129005751848815,34.165981922760885,0.1885784716516023,0.18488085456039444,3,Link Play Forward
Alexander Isak,41,88,75.3,FW,3.6,35,31,4.3,42,83,43,42,217,740,5,3,2756.0,3.01,11,0.46,3.1,1.34,20.3,17.2,2.7,55,6,689,0.6629172714078374,0.5616835994194485,3.1,1.34,3.01,0.46,0.3592162554426705,0.19593613933236573,1.3388969521044993,2.873730043541364,1.0123367198838897,1.1429608127721336,1.3715529753265603,2.7104499274310596,1.4042089985486212,1.3715529753265603,0.1632801161103048,1.7960812772133528,7.086357039187228,24.16545718432511,0.11756168359941946,0.1404208998548621,1,All-Around Attacker
Joelinton,23,116,82.7,"MF,FW",2.3,80,17,2.5,15,40,9,26,110,934,35,23,2393.0,2.29,7,0.34,1.69,0.49,3.9,3.9,0.1,149,7,1043,0.14667781027998328,0.14667781027998328,1.69,0.49,2.29,0.34,0.2632678646050982,0.2632678646050982,0.8650229837024656,4.362724613455913,0.6393648140409528,3.0087755954868367,0.5641454241537819,1.5043877977434184,0.33848725449226913,0.9778520685332218,1.316339323025491,5.6038445465942335,4.1370664437944,35.12745507730882,0.08650229837024655,0.09402423735896365,6,Pressing Forward
Jacob Murphy,42,83,68.5,FW,6.2,58,41,8.9,35,79,27,40,231,911,19,13,2360.0,3.13,14,0.57,1.64,0.57,5.7,5.7,2.3,98,5,1004,0.21737288135593222,0.21737288135593222,1.64,0.57,3.13,0.57,0.5338983050847458,0.1906779661016949,1.6016949152542372,3.165254237288136,1.5635593220338984,2.211864406779661,1.3347457627118644,3.0127118644067794,1.0296610169491525,1.5254237288135593,0.7245762711864406,3.73728813559322,8.809322033898304,34.74152542372881,0.23644067796610171,0.33940677966101696,5,Dribbling Playmaker
Joe Willock,22,41,82.6,"MF,FW",0.9,28,8,2.1,12,38,16,28,86,372,17,6,1086.0,3.73,4,0.33,1.49,0.25,1.6,1.6,-1.6,40,0,363,0.13259668508287295,0.13259668508287295,1.49,0.25,3.73,0.33,0.3314917127071823,0.0,1.8232044198895028,3.3977900552486187,0.6629834254143646,2.320441988950276,0.9944751381215469,3.149171270718232,1.3259668508287292,2.320441988950276,1.408839779005525,3.3149171270718236,7.12707182320442,30.828729281767956,0.07458563535911603,0.17403314917127072,3,Link Play Forward
Mohamed Ali Cho,30,59,70.3,"FW,MF",3.5,23,36,4.0,20,81,30,39,133,545,9,5,1621.0,3.28,8,0.61,2.0,0.83,4.0,4.0,-1.0,69,9,481,0.22208513263417645,0.22208513263417645,2.0,0.83,3.28,0.61,0.4441702652683529,0.499691548426897,1.6656384947563232,3.275755706354102,1.998766193707588,1.2769895126465145,1.1104256631708822,4.497223935842073,1.6656384947563232,2.1653300431832205,0.499691548426897,3.8309685379395435,7.384330660086367,30.25909932140654,0.19432449105490437,0.22208513263417645,3,Link Play Forward
Jeremie Boga,24,39,82.7,"MF,FW",3.2,11,18,2.8,25,64,24,37,75,408,5,3,1054.0,4.36,2,0.26,2.56,1.37,2.3,2.3,-1.3,44,0,398,0.19639468690702086,0.19639468690702086,2.56,1.37,4.36,0.26,0.17077798861480076,0.0,2.049335863377609,3.3301707779886147,1.537001897533207,0.9392789373814042,2.1347248576850095,5.464895635673624,2.049335863377609,3.159392789373814,0.4269449715370019,3.757115749525617,6.404174573055028,34.83870967741935,0.2732447817836812,0.23908918406072105,3,Link Play Forward
